"State","Date","Population"
"NJ",2019-10-08,8901418.62857143
"NJ",2019-10-09,8901612.85714286
"NJ",2019-10-10,8901807.08571429
"NJ",2019-10-11,8902001.31428571
"NJ",2019-10-12,8902195.54285714
"NJ",2019-10-13,8902389.77142857
"NJ",2019-10-14,8902584
"NJ",2019-10-15,8902778.22857143
"NJ",2019-10-16,8902972.45714286
"NJ",2019-10-17,8903166.68571429
"NJ",2019-10-18,8903360.91428571
"NJ",2019-10-19,8903555.14285714
"NJ",2019-10-20,8903749.37142857
"NJ",2019-10-21,8903943.6
"NJ",2019-10-22,8904137.82857143
"NJ",2019-10-23,8904332.05714286
"NJ",2019-10-24,8904526.28571429
"NJ",2019-10-25,8904720.51428571
"NJ",2019-10-26,8904914.74285714
"NJ",2019-10-27,8905108.97142857
"NJ",2019-10-28,8905303.2
"NJ",2019-10-29,8905497.42857143
"NJ",2019-10-30,8905691.65714286
"NJ",2019-10-31,8905885.88571429
"NJ",2019-11-01,8906080.11428571
"NJ",2019-11-02,8906274.34285714
"NJ",2019-11-03,8906468.57142857
"NJ",2019-11-04,8906662.8
"NJ",2019-11-05,8906857.02857143
"NJ",2019-11-06,8907051.25714286
"NJ",2019-11-07,8907245.48571429
"NJ",2019-11-08,8907439.71428571
"NJ",2019-11-09,8907633.94285714
"NJ",2019-11-10,8907828.17142857
"NJ",2019-11-11,8908022.4
"NJ",2019-11-12,8908216.62857143
"NJ",2019-11-13,8908410.85714286
"NJ",2019-11-14,8908605.08571429
"NJ",2019-11-15,8908799.31428571
"NJ",2019-11-16,8908993.54285714
"NJ",2019-11-17,8909187.77142857
"NJ",2019-11-18,8909382
"NJ",2019-11-19,8909576.22857143
"NJ",2019-11-20,8909770.45714286
"NJ",2019-11-21,8909964.68571429
"NJ",2019-11-22,8910158.91428571
"NJ",2019-11-23,8910353.14285714
"NJ",2019-11-24,8910547.37142857
"NJ",2019-11-25,8910741.6
"NJ",2019-11-26,8910935.82857143
"NJ",2019-11-27,8911130.05714286
"NJ",2019-11-28,8911324.28571429
"NJ",2019-11-29,8911518.51428571
"NJ",2019-11-30,8911712.74285714
"NJ",2019-12-01,8911906.97142857
"NJ",2019-12-02,8912101.2
"NJ",2019-12-03,8912295.42857143
"NJ",2019-12-04,8912489.65714286
"NJ",2019-12-05,8912683.88571429
"NJ",2019-12-06,8912878.11428571
"NJ",2019-12-07,8913072.34285714
"NJ",2019-12-08,8913266.57142857
"NJ",2019-12-09,8913460.8
"NJ",2019-12-10,8913655.02857143
"NJ",2019-12-11,8913849.25714286
"NJ",2019-12-12,8914043.48571429
"NJ",2019-12-13,8914237.71428571
"NJ",2019-12-14,8914431.94285714
"NJ",2019-12-15,8914626.17142857
"NJ",2019-12-16,8914820.4
"NJ",2019-12-17,8915014.62857143
"NJ",2019-12-18,8915208.85714286
"NJ",2019-12-19,8915403.08571429
"NJ",2019-12-20,8915597.31428571
"NJ",2019-12-21,8915791.54285714
"NJ",2019-12-22,8915985.77142857
"NJ",2019-12-23,8916180
"NJ",2019-12-24,8916374.22857143
"NJ",2019-12-25,8916568.45714286
"NJ",2019-12-26,8916762.68571429
"NJ",2019-12-27,8916956.91428571
"NJ",2019-12-28,8917151.14285714
"NJ",2019-12-29,8917345.37142857
"NJ",2019-12-30,8917539.6
"NJ",2019-12-31,8917733.82857143
"NM",2016-02-08,2090709.73770492
"NM",2016-02-09,2090716.1284153
"NM",2016-02-10,2090722.51912568
"NM",2016-02-11,2090728.90983607
"NM",2016-02-12,2090735.30054645
"NM",2016-02-13,2090741.69125683
"NM",2016-02-14,2090748.08196721
"NM",2016-02-15,2090754.4726776
"NM",2016-02-16,2090760.86338798
"NM",2016-02-17,2090767.25409836
"NM",2016-02-18,2090773.64480874
"NM",2016-02-19,2090780.03551913
"NM",2016-02-20,2090786.42622951
"NM",2016-02-21,2090792.81693989
"NM",2016-02-22,2090799.20765027
"NM",2016-02-23,2090805.59836066
"NM",2016-02-24,2090811.98907104
"NM",2016-02-25,2090818.37978142
"NM",2016-02-26,2090824.7704918
"NM",2016-02-27,2090831.16120219
"NM",2016-02-28,2090837.55191257
"NM",2016-02-29,2090843.94262295
"NM",2016-03-01,2090850.33333333
"NM",2016-03-02,2090856.72404372
"NM",2016-03-03,2090863.1147541
"NM",2016-03-04,2090869.50546448
"NM",2016-03-05,2090875.89617486
"NM",2016-03-06,2090882.28688525
"NM",2016-03-07,2090888.67759563
"NM",2016-03-08,2090895.06830601
"NM",2016-03-09,2090901.45901639
"NM",2016-03-10,2090907.84972678
"NM",2016-03-11,2090914.24043716
"NM",2016-03-12,2090920.63114754
"NM",2016-03-13,2090927.02185792
"NM",2016-03-14,2090933.41256831
"NM",2016-03-15,2090939.80327869
"NM",2016-03-16,2090946.19398907
"NM",2016-03-17,2090952.58469945
"NM",2016-03-18,2090958.97540984
"NM",2016-03-19,2090965.36612022
"NM",2016-03-20,2090971.7568306
"NM",2016-03-21,2090978.14754098
"NM",2016-03-22,2090984.53825137
"NM",2016-03-23,2090990.92896175
"NM",2016-03-24,2090997.31967213
"NM",2016-03-25,2091003.71038251
"NM",2016-03-26,2091010.1010929
"NM",2016-03-27,2091016.49180328
"NM",2016-03-28,2091022.88251366
"NM",2016-03-29,2091029.27322404
"NM",2016-03-30,2091035.66393443
"NM",2016-03-31,2091042.05464481
"NM",2016-04-01,2091048.44535519
"NM",2016-04-02,2091054.83606557
"NM",2016-04-03,2091061.22677596
"NM",2016-04-04,2091067.61748634
"NM",2016-04-05,2091074.00819672
"NM",2016-04-06,2091080.3989071
"NM",2016-04-07,2091086.78961749
"NM",2016-04-08,2091093.18032787
"NM",2016-04-09,2091099.57103825
"NM",2016-04-10,2091105.96174863
"NM",2016-04-11,2091112.35245902
"NM",2016-04-12,2091118.7431694
"NM",2016-04-13,2091125.13387978
"NM",2016-04-14,2091131.52459016
"NM",2016-04-15,2091137.91530055
"NM",2016-04-16,2091144.30601093
"NM",2016-04-17,2091150.69672131
"NM",2016-04-18,2091157.08743169
"NM",2016-04-19,2091163.47814208
"NM",2016-04-20,2091169.86885246
"NM",2016-04-21,2091176.25956284
"NM",2016-04-22,2091182.65027322
"NM",2016-04-23,2091189.04098361
"NM",2016-04-24,2091195.43169399
"NM",2016-04-25,2091201.82240437
"NM",2016-04-26,2091208.21311475
"NM",2016-04-27,2091214.60382514
"NM",2016-04-28,2091220.99453552
"NM",2016-04-29,2091227.3852459
"NM",2016-04-30,2091233.77595628
"NM",2016-05-01,2091240.16666667
"NM",2016-05-02,2091246.55737705
"NM",2016-05-03,2091252.94808743
"NM",2016-05-04,2091259.33879781
"NM",2016-05-05,2091265.7295082
"NM",2016-05-06,2091272.12021858
"NM",2016-05-07,2091278.51092896
"NM",2016-05-08,2091284.90163934
"NM",2016-05-09,2091291.29234973
"NM",2016-05-10,2091297.68306011
"NM",2016-05-11,2091304.07377049
"NM",2016-05-12,2091310.46448087
"NM",2016-05-13,2091316.85519126
"NM",2016-05-14,2091323.24590164
"NM",2016-05-15,2091329.63661202
"NM",2016-05-16,2091336.0273224
"NM",2016-05-17,2091342.41803279
"NM",2016-05-18,2091348.80874317
"NM",2016-05-19,2091355.19945355
"NM",2016-05-20,2091361.59016393
"NM",2016-05-21,2091367.98087432
"NM",2016-05-22,2091374.3715847
"NM",2016-05-23,2091380.76229508
"NM",2016-05-24,2091387.15300546
"NM",2016-05-25,2091393.54371585
"NM",2016-05-26,2091399.93442623
"NM",2016-05-27,2091406.32513661
"NM",2016-05-28,2091412.71584699
"NM",2016-05-29,2091419.10655738
"NM",2016-05-30,2091425.49726776
"NM",2016-05-31,2091431.88797814
"NM",2016-06-01,2091438.27868852
"NM",2016-06-02,2091444.66939891
"NM",2016-06-03,2091451.06010929
"NM",2016-06-04,2091457.45081967
"NM",2016-06-05,2091463.84153005
"NM",2016-06-06,2091470.23224044
"NM",2016-06-07,2091476.62295082
"NM",2016-06-08,2091483.0136612
"NM",2016-06-09,2091489.40437158
"NM",2016-06-10,2091495.79508197
"NM",2016-06-11,2091502.18579235
"NM",2016-06-12,2091508.57650273
"NM",2016-06-13,2091514.96721311
"NM",2016-06-14,2091521.3579235
"NM",2016-06-15,2091527.74863388
"NM",2016-06-16,2091534.13934426
"NM",2016-06-17,2091540.53005464
"NM",2016-06-18,2091546.92076503
"NM",2016-06-19,2091553.31147541
"NM",2016-06-20,2091559.70218579
"NM",2016-06-21,2091566.09289617
"NM",2016-06-22,2091572.48360656
"NM",2016-06-23,2091578.87431694
"NM",2016-06-24,2091585.26502732
"NM",2016-06-25,2091591.6557377
"NM",2016-06-26,2091598.04644809
"NM",2016-06-27,2091604.43715847
"NM",2016-06-28,2091610.82786885
"NM",2016-06-29,2091617.21857924
"NM",2016-06-30,2091623.60928962
"NM",2016-07-01,2091630
"NM",2016-07-02,2091630.42191781
"NM",2016-07-03,2091630.84383562
"NM",2016-07-04,2091631.26575342
"NM",2016-07-05,2091631.68767123
"NM",2016-07-06,2091632.10958904
"NM",2016-07-07,2091632.53150685
"NM",2016-07-08,2091632.95342466
"NM",2016-07-09,2091633.37534247
"NM",2016-07-10,2091633.79726027
"NM",2016-07-11,2091634.21917808
"NM",2016-07-12,2091634.64109589
"NM",2016-07-13,2091635.0630137
"NM",2016-07-14,2091635.48493151
"NM",2016-07-15,2091635.90684932
"NM",2016-07-16,2091636.32876712
"NM",2016-07-17,2091636.75068493
"NM",2016-07-18,2091637.17260274
"NM",2016-07-19,2091637.59452055
"NM",2016-07-20,2091638.01643836
"NM",2016-07-21,2091638.43835616
"NM",2016-07-22,2091638.86027397
"NM",2016-07-23,2091639.28219178
"NM",2016-07-24,2091639.70410959
"NM",2016-07-25,2091640.1260274
"NM",2016-07-26,2091640.54794521
"NM",2016-07-27,2091640.96986301
"NM",2016-07-28,2091641.39178082
"NM",2016-07-29,2091641.81369863
"NM",2016-07-30,2091642.23561644
"NM",2016-07-31,2091642.65753425
"NM",2016-08-01,2091643.07945205
"NM",2016-08-02,2091643.50136986
"NM",2016-08-03,2091643.92328767
"NM",2016-08-04,2091644.34520548
"NM",2016-08-05,2091644.76712329
"NM",2016-08-06,2091645.1890411
"NM",2016-08-07,2091645.6109589
"NM",2016-08-08,2091646.03287671
"NM",2016-08-09,2091646.45479452
"NM",2016-08-10,2091646.87671233
"NM",2016-08-11,2091647.29863014
"NM",2016-08-12,2091647.72054795
"NM",2016-08-13,2091648.14246575
"NM",2016-08-14,2091648.56438356
"NM",2016-08-15,2091648.98630137
"NM",2016-08-16,2091649.40821918
"NM",2016-08-17,2091649.83013699
"NM",2016-08-18,2091650.25205479
"NM",2016-08-19,2091650.6739726
"NM",2016-08-20,2091651.09589041
"NM",2016-08-21,2091651.51780822
"NM",2016-08-22,2091651.93972603
"NM",2016-08-23,2091652.36164384
"NM",2016-08-24,2091652.78356164
"NM",2016-08-25,2091653.20547945
"NM",2016-08-26,2091653.62739726
"NM",2016-08-27,2091654.04931507
"NM",2016-08-28,2091654.47123288
"NM",2016-08-29,2091654.89315068
"NM",2016-08-30,2091655.31506849
"NM",2016-08-31,2091655.7369863
"NM",2016-09-01,2091656.15890411
"NM",2016-09-02,2091656.58082192
"NM",2016-09-03,2091657.00273973
"NM",2016-09-04,2091657.42465753
"NM",2016-09-05,2091657.84657534
"NM",2016-09-06,2091658.26849315
"NM",2016-09-07,2091658.69041096
"NM",2016-09-08,2091659.11232877
"NM",2016-09-09,2091659.53424658
"NM",2016-09-10,2091659.95616438
"NM",2016-09-11,2091660.37808219
"NM",2016-09-12,2091660.8
"NM",2016-09-13,2091661.22191781
"NM",2016-09-14,2091661.64383562
"NM",2016-09-15,2091662.06575342
"NM",2016-09-16,2091662.48767123
"NM",2016-09-17,2091662.90958904
"NM",2016-09-18,2091663.33150685
"NM",2016-09-19,2091663.75342466
"NM",2016-09-20,2091664.17534247
"NM",2016-09-21,2091664.59726027
"NM",2016-09-22,2091665.01917808
"NM",2016-09-23,2091665.44109589
"NM",2016-09-24,2091665.8630137
"NM",2016-09-25,2091666.28493151
"NM",2016-09-26,2091666.70684931
"NM",2016-09-27,2091667.12876712
"NM",2016-09-28,2091667.55068493
"NM",2016-09-29,2091667.97260274
"NM",2016-09-30,2091668.39452055
"NM",2016-10-01,2091668.81643836
"NM",2016-10-02,2091669.23835616
"NM",2016-10-03,2091669.66027397
"NM",2016-10-04,2091670.08219178
"NM",2016-10-05,2091670.50410959
"NM",2016-10-06,2091670.9260274
"NM",2016-10-07,2091671.34794521
"NM",2016-10-08,2091671.76986301
"NM",2016-10-09,2091672.19178082
"NM",2016-10-10,2091672.61369863
"NM",2016-10-11,2091673.03561644
"NM",2016-10-12,2091673.45753425
"NM",2016-10-13,2091673.87945205
"NM",2016-10-14,2091674.30136986
"NM",2016-10-15,2091674.72328767
"NM",2016-10-16,2091675.14520548
"NM",2016-10-17,2091675.56712329
"NM",2016-10-18,2091675.9890411
"NM",2016-10-19,2091676.4109589
"NM",2016-10-20,2091676.83287671
"NM",2016-10-21,2091677.25479452
"NM",2016-10-22,2091677.67671233
"NM",2016-10-23,2091678.09863014
"NM",2016-10-24,2091678.52054795
"NM",2016-10-25,2091678.94246575
"NM",2016-10-26,2091679.36438356
"NM",2016-10-27,2091679.78630137
"NM",2016-10-28,2091680.20821918
"NM",2016-10-29,2091680.63013699
"NM",2016-10-30,2091681.05205479
"NM",2016-10-31,2091681.4739726
"NM",2016-11-01,2091681.89589041
"NM",2016-11-02,2091682.31780822
"NM",2016-11-03,2091682.73972603
"NM",2016-11-04,2091683.16164384
"NM",2016-11-05,2091683.58356164
"NM",2016-11-06,2091684.00547945
"NM",2016-11-07,2091684.42739726
"NM",2016-11-08,2091684.84931507
"NM",2016-11-09,2091685.27123288
"NM",2016-11-10,2091685.69315068
"NM",2016-11-11,2091686.11506849
"NM",2016-11-12,2091686.5369863
"NM",2016-11-13,2091686.95890411
"NM",2016-11-14,2091687.38082192
"NM",2016-11-15,2091687.80273973
"NM",2016-11-16,2091688.22465753
"NM",2016-11-17,2091688.64657534
"NM",2016-11-18,2091689.06849315
"NM",2016-11-19,2091689.49041096
"NM",2016-11-20,2091689.91232877
"NM",2016-11-21,2091690.33424658
"NM",2016-11-22,2091690.75616438
"NM",2016-11-23,2091691.17808219
"NM",2016-11-24,2091691.6
"NM",2016-11-25,2091692.02191781
"NM",2016-11-26,2091692.44383562
"NM",2016-11-27,2091692.86575342
"NM",2016-11-28,2091693.28767123
"NM",2016-11-29,2091693.70958904
"NM",2016-11-30,2091694.13150685
"NM",2016-12-01,2091694.55342466
"NM",2016-12-02,2091694.97534247
"NM",2016-12-03,2091695.39726027
"NM",2016-12-04,2091695.81917808
"NM",2016-12-05,2091696.24109589
"NM",2016-12-06,2091696.6630137
"NM",2016-12-07,2091697.08493151
"NM",2016-12-08,2091697.50684932
"NM",2016-12-09,2091697.92876712
"NM",2016-12-10,2091698.35068493
"NM",2016-12-11,2091698.77260274
"NM",2016-12-12,2091699.19452055
"NM",2016-12-13,2091699.61643836
"NM",2016-12-14,2091700.03835616
"NM",2016-12-15,2091700.46027397
"NM",2016-12-16,2091700.88219178
"NM",2016-12-17,2091701.30410959
"NM",2016-12-18,2091701.7260274
"NM",2016-12-19,2091702.14794521
"NM",2016-12-20,2091702.56986301
"NM",2016-12-21,2091702.99178082
"NM",2016-12-22,2091703.41369863
"NM",2016-12-23,2091703.83561644
"NM",2016-12-24,2091704.25753425
"NM",2016-12-25,2091704.67945205
"NM",2016-12-26,2091705.10136986
"NM",2016-12-27,2091705.52328767
"NM",2016-12-28,2091705.94520548
"NM",2016-12-29,2091706.36712329
"NM",2016-12-30,2091706.7890411
"NM",2016-12-31,2091707.2109589
"NM",2017-01-01,2091707.63287671
"NM",2017-01-02,2091708.05479452
"NM",2017-01-03,2091708.47671233
"NM",2017-01-04,2091708.89863014
"NM",2017-01-05,2091709.32054795
"NM",2017-01-06,2091709.74246575
"NM",2017-01-07,2091710.16438356
"NM",2017-01-08,2091710.58630137
"NM",2017-01-09,2091711.00821918
"NM",2017-01-10,2091711.43013699
"NM",2017-01-11,2091711.85205479
"NM",2017-01-12,2091712.2739726
"NM",2017-01-13,2091712.69589041
"NM",2017-01-14,2091713.11780822
"NM",2017-01-15,2091713.53972603
"NM",2017-01-16,2091713.96164384
"NM",2017-01-17,2091714.38356164
"NM",2017-01-18,2091714.80547945
"NM",2017-01-19,2091715.22739726
"NM",2017-01-20,2091715.64931507
"NM",2017-01-21,2091716.07123288
"NM",2017-01-22,2091716.49315068
"NM",2017-01-23,2091716.91506849
"NM",2017-01-24,2091717.3369863
"NM",2017-01-25,2091717.75890411
"NM",2017-01-26,2091718.18082192
"NM",2017-01-27,2091718.60273973
"NM",2017-01-28,2091719.02465753
"NM",2017-01-29,2091719.44657534
"NM",2017-01-30,2091719.86849315
"NM",2017-01-31,2091720.29041096
"NM",2017-02-01,2091720.71232877
"NM",2017-02-02,2091721.13424658
"NM",2017-02-03,2091721.55616438
"NM",2017-02-04,2091721.97808219
"NM",2017-02-05,2091722.4
"NM",2017-02-06,2091722.82191781
"NM",2017-02-07,2091723.24383562
"NM",2017-02-08,2091723.66575342
"NM",2017-02-09,2091724.08767123
"NM",2017-02-10,2091724.50958904
"NM",2017-02-11,2091724.93150685
"NM",2017-02-12,2091725.35342466
"NM",2017-02-13,2091725.77534247
"NM",2017-02-14,2091726.19726027
"NM",2017-02-15,2091726.61917808
"NM",2017-02-16,2091727.04109589
"NM",2017-02-17,2091727.4630137
"NM",2017-02-18,2091727.88493151
"NM",2017-02-19,2091728.30684932
"NM",2017-02-20,2091728.72876712
"NM",2017-02-21,2091729.15068493
"NM",2017-02-22,2091729.57260274
"NM",2017-02-23,2091729.99452055
"NM",2017-02-24,2091730.41643836
"NM",2017-02-25,2091730.83835616
"NM",2017-02-26,2091731.26027397
"NM",2017-02-27,2091731.68219178
"NM",2017-02-28,2091732.10410959
"NM",2017-03-01,2091732.5260274
"NM",2017-03-02,2091732.94794521
"NM",2017-03-03,2091733.36986301
"NM",2017-03-04,2091733.79178082
"NM",2017-03-05,2091734.21369863
"NM",2017-03-06,2091734.63561644
"NM",2017-03-07,2091735.05753425
"NM",2017-03-08,2091735.47945205
"NM",2017-03-09,2091735.90136986
"NM",2017-03-10,2091736.32328767
"NM",2017-03-11,2091736.74520548
"NM",2017-03-12,2091737.16712329
"NM",2017-03-13,2091737.5890411
"NM",2017-03-14,2091738.0109589
"NM",2017-03-15,2091738.43287671
"NM",2017-03-16,2091738.85479452
"NM",2017-03-17,2091739.27671233
"NM",2017-03-18,2091739.69863014
"NM",2017-03-19,2091740.12054795
"NM",2017-03-20,2091740.54246575
"NM",2017-03-21,2091740.96438356
"NM",2017-03-22,2091741.38630137
"NM",2017-03-23,2091741.80821918
"NM",2017-03-24,2091742.23013699
"NM",2017-03-25,2091742.65205479
"NM",2017-03-26,2091743.0739726
"NM",2017-03-27,2091743.49589041
"NM",2017-03-28,2091743.91780822
"NM",2017-03-29,2091744.33972603
"NM",2017-03-30,2091744.76164384
"NM",2017-03-31,2091745.18356164
"NM",2017-04-01,2091745.60547945
"NM",2017-04-02,2091746.02739726
"NM",2017-04-03,2091746.44931507
"NM",2017-04-04,2091746.87123288
"NM",2017-04-05,2091747.29315069
"NM",2017-04-06,2091747.71506849
"NM",2017-04-07,2091748.1369863
"NM",2017-04-08,2091748.55890411
"NM",2017-04-09,2091748.98082192
"NM",2017-04-10,2091749.40273973
"NM",2017-04-11,2091749.82465753
"NM",2017-04-12,2091750.24657534
"NM",2017-04-13,2091750.66849315
"NM",2017-04-14,2091751.09041096
"NM",2017-04-15,2091751.51232877
"NM",2017-04-16,2091751.93424658
"NM",2017-04-17,2091752.35616438
"NM",2017-04-18,2091752.77808219
"NM",2017-04-19,2091753.2
"NM",2017-04-20,2091753.62191781
"NM",2017-04-21,2091754.04383562
"NM",2017-04-22,2091754.46575342
"NM",2017-04-23,2091754.88767123
"NM",2017-04-24,2091755.30958904
"NM",2017-04-25,2091755.73150685
"NM",2017-04-26,2091756.15342466
"NM",2017-04-27,2091756.57534247
"NM",2017-04-28,2091756.99726027
"NM",2017-04-29,2091757.41917808
"NM",2017-04-30,2091757.84109589
"NM",2017-05-01,2091758.2630137
"NM",2017-05-02,2091758.68493151
"NM",2017-05-03,2091759.10684932
"NM",2017-05-04,2091759.52876712
"NM",2017-05-05,2091759.95068493
"NM",2017-05-06,2091760.37260274
"NM",2017-05-07,2091760.79452055
"NM",2017-05-08,2091761.21643836
"NM",2017-05-09,2091761.63835616
"NM",2017-05-10,2091762.06027397
"NM",2017-05-11,2091762.48219178
"NM",2017-05-12,2091762.90410959
"NM",2017-05-13,2091763.3260274
"NM",2017-05-14,2091763.74794521
"NM",2017-05-15,2091764.16986301
"NM",2017-05-16,2091764.59178082
"NM",2017-05-17,2091765.01369863
"NM",2017-05-18,2091765.43561644
"NM",2017-05-19,2091765.85753425
"NM",2017-05-20,2091766.27945205
"NM",2017-05-21,2091766.70136986
"NM",2017-05-22,2091767.12328767
"NM",2017-05-23,2091767.54520548
"NM",2017-05-24,2091767.96712329
"NM",2017-05-25,2091768.3890411
"NM",2017-05-26,2091768.8109589
"NM",2017-05-27,2091769.23287671
"NM",2017-05-28,2091769.65479452
"NM",2017-05-29,2091770.07671233
"NM",2017-05-30,2091770.49863014
"NM",2017-05-31,2091770.92054795
"NM",2017-06-01,2091771.34246575
"NM",2017-06-02,2091771.76438356
"NM",2017-06-03,2091772.18630137
"NM",2017-06-04,2091772.60821918
"NM",2017-06-05,2091773.03013699
"NM",2017-06-06,2091773.45205479
"NM",2017-06-07,2091773.8739726
"NM",2017-06-08,2091774.29589041
"NM",2017-06-09,2091774.71780822
"NM",2017-06-10,2091775.13972603
"NM",2017-06-11,2091775.56164384
"NM",2017-06-12,2091775.98356164
"NM",2017-06-13,2091776.40547945
"NM",2017-06-14,2091776.82739726
"NM",2017-06-15,2091777.24931507
"NM",2017-06-16,2091777.67123288
"NM",2017-06-17,2091778.09315068
"NM",2017-06-18,2091778.51506849
"NM",2017-06-19,2091778.9369863
"NM",2017-06-20,2091779.35890411
"NM",2017-06-21,2091779.78082192
"NM",2017-06-22,2091780.20273973
"NM",2017-06-23,2091780.62465753
"NM",2017-06-24,2091781.04657534
"NM",2017-06-25,2091781.46849315
"NM",2017-06-26,2091781.89041096
"NM",2017-06-27,2091782.31232877
"NM",2017-06-28,2091782.73424658
"NM",2017-06-29,2091783.15616438
"NM",2017-06-30,2091783.57808219
"NM",2017-07-01,2091784
"NM",2017-07-02,2091786.62191781
"NM",2017-07-03,2091789.24383562
"NM",2017-07-04,2091791.86575342
"NM",2017-07-05,2091794.48767123
"NM",2017-07-06,2091797.10958904
"NM",2017-07-07,2091799.73150685
"NM",2017-07-08,2091802.35342466
"NM",2017-07-09,2091804.97534247
"NM",2017-07-10,2091807.59726027
"NM",2017-07-11,2091810.21917808
"NM",2017-07-12,2091812.84109589
"NM",2017-07-13,2091815.4630137
"NM",2017-07-14,2091818.08493151
"NM",2017-07-15,2091820.70684931
"NM",2017-07-16,2091823.32876712
"NM",2017-07-17,2091825.95068493
"NM",2017-07-18,2091828.57260274
"NM",2017-07-19,2091831.19452055
"NM",2017-07-20,2091833.81643836
"NM",2017-07-21,2091836.43835616
"NM",2017-07-22,2091839.06027397
"NM",2017-07-23,2091841.68219178
"NM",2017-07-24,2091844.30410959
"NM",2017-07-25,2091846.9260274
"NM",2017-07-26,2091849.54794521
"NM",2017-07-27,2091852.16986301
"NM",2017-07-28,2091854.79178082
"NM",2017-07-29,2091857.41369863
"NM",2017-07-30,2091860.03561644
"NM",2017-07-31,2091862.65753425
"NM",2017-08-01,2091865.27945205
"NM",2017-08-02,2091867.90136986
"NM",2017-08-03,2091870.52328767
"NM",2017-08-04,2091873.14520548
"NM",2017-08-05,2091875.76712329
"NM",2017-08-06,2091878.3890411
"NM",2017-08-07,2091881.0109589
"NM",2017-08-08,2091883.63287671
"NM",2017-08-09,2091886.25479452
