"State","Date","RMV"
"MA",2019-06-11,5063761.01676647
"MA",2019-06-12,5063749.87185629
"MA",2019-06-13,5063738.72694611
"MA",2019-06-14,5063727.58203593
"MA",2019-06-15,5063716.43712575
"MA",2019-06-16,5063705.29221557
"MA",2019-06-17,5063694.14730539
"MA",2019-06-18,5063683.00239521
"MA",2019-06-19,5063671.85748503
"MA",2019-06-20,5063660.71257485
"MA",2019-06-21,5063649.56766467
"MA",2019-06-22,5063638.42275449
"MA",2019-06-23,5063627.27784431
"MA",2019-06-24,5063616.13293413
"MA",2019-06-25,5063604.98802395
"MA",2019-06-26,5063593.84311377
"MA",2019-06-27,5063582.69820359
"MA",2019-06-28,5063571.55329341
"MA",2019-06-29,5063560.40838323
"MA",2019-06-30,5063549.26347305
"MA",2019-07-01,5063538.11856287
"MA",2019-07-02,5063526.97365269
"MA",2019-07-03,5063515.82874251
"MA",2019-07-04,5063504.68383234
"MA",2019-07-05,5063493.53892216
"MA",2019-07-06,5063482.39401198
"MA",2019-07-07,5063471.2491018
"MA",2019-07-08,5063460.10419162
"MA",2019-07-09,5063448.95928144
"MA",2019-07-10,5063437.81437126
"MA",2019-07-11,5063426.66946108
"MA",2019-07-12,5063415.5245509
"MA",2019-07-13,5063404.37964072
"MA",2019-07-14,5063393.23473054
"MA",2019-07-15,5063382.08982036
"MA",2019-07-16,5063370.94491018
"MA",2019-07-17,5063359.8
"MA",2019-07-18,5063348.65508982
"MA",2019-07-19,5063337.51017964
"MA",2019-07-20,5063326.36526946
"MA",2019-07-21,5063315.22035928
"MA",2019-07-22,5063304.0754491
"MA",2019-07-23,5063292.93053892
"MA",2019-07-24,5063281.78562874
"MA",2019-07-25,5063270.64071856
"MA",2019-07-26,5063259.49580838
"MA",2019-07-27,5063248.3508982
"MA",2019-07-28,5063237.20598802
"MA",2019-07-29,5063226.06107784
"MA",2019-07-30,5063214.91616766
"MA",2019-07-31,5063203.77125749
"MA",2019-08-01,5063192.62634731
"MA",2019-08-02,5063181.48143713
"MA",2019-08-03,5063170.33652695
"MA",2019-08-04,5063159.19161677
"MA",2019-08-05,5063148.04670659
"MA",2019-08-06,5063136.90179641
"MA",2019-08-07,5063125.75688623
"MA",2019-08-08,5063114.61197605
"MA",2019-08-09,5063103.46706587
"MA",2019-08-10,5063092.32215569
"MA",2019-08-11,5063081.17724551
"MA",2019-08-12,5063070.03233533
"MA",2019-08-13,5063058.88742515
"MA",2019-08-14,5063047.74251497
"MA",2019-08-15,5063036.59760479
"MA",2019-08-16,5063025.45269461
"MA",2019-08-17,5063014.30778443
"MA",2019-08-18,5063003.16287425
"MA",2019-08-19,5062992.01796407
"MA",2019-08-20,5062980.87305389
"MA",2019-08-21,5062969.72814371
"MA",2019-08-22,5062958.58323353
"MA",2019-08-23,5062947.43832335
"MA",2019-08-24,5062936.29341317
"MA",2019-08-25,5062925.14850299
"MA",2019-08-26,5062914.00359281
"MA",2019-08-27,5062902.85868263
"MA",2019-08-28,5062891.71377246
"MA",2019-08-29,5062880.56886228
"MA",2019-08-30,5062869.4239521
"MA",2019-08-31,5062858.27904192
"MA",2019-09-01,5062847.13413174
"MA",2019-09-02,5062835.98922156
"MA",2019-09-03,5062824.84431138
"MA",2019-09-04,5062813.6994012
"MA",2019-09-05,5062802.55449102
"MA",2019-09-06,5062791.40958084
"MA",2019-09-07,5062780.26467066
"MA",2019-09-08,5062769.11976048
"MA",2019-09-09,5062757.9748503
"MA",2019-09-10,5062746.82994012
"MA",2019-09-11,5062735.68502994
"MA",2019-09-12,5062724.54011976
"MA",2019-09-13,5062713.39520958
"MA",2019-09-14,5062702.2502994
"MA",2019-09-15,5062691.10538922
"MA",2019-09-16,5062679.96047904
"MA",2019-09-17,5062668.81556886
"MA",2019-09-18,5062657.67065868
"MA",2019-09-19,5062646.5257485
"MA",2019-09-20,5062635.38083832
"MA",2019-09-21,5062624.23592814
"MA",2019-09-22,5062613.09101796
"MA",2019-09-23,5062601.94610778
"MA",2019-09-24,5062590.8011976
"MA",2019-09-25,5062579.65628743
"MA",2019-09-26,5062568.51137725
"MA",2019-09-27,5062557.36646707
"MA",2019-09-28,5062546.22155689
"MA",2019-09-29,5062535.07664671
"MA",2019-09-30,5062523.93173653
"MA",2019-10-01,5062512.78682635
"MA",2019-10-02,5062501.64191617
"MA",2019-10-03,5062490.49700599
"MA",2019-10-04,5062479.35209581
"MA",2019-10-05,5062468.20718563
"MA",2019-10-06,5062457.06227545
"MA",2019-10-07,5062445.91736527
"MA",2019-10-08,5062434.77245509
"MA",2019-10-09,5062423.62754491
"MA",2019-10-10,5062412.48263473
"MA",2019-10-11,5062401.33772455
"MA",2019-10-12,5062390.19281437
"MA",2019-10-13,5062379.04790419
"MA",2019-10-14,5062367.90299401
"MA",2019-10-15,5062356.75808383
"MA",2019-10-16,5062345.61317365
"MA",2019-10-17,5062334.46826347
"MA",2019-10-18,5062323.32335329
"MA",2019-10-19,5062312.17844311
"MA",2019-10-20,5062301.03353293
"MA",2019-10-21,5062289.88862275
"MA",2019-10-22,5062278.74371257
"MA",2019-10-23,5062267.5988024
"MA",2019-10-24,5062256.45389222
"MA",2019-10-25,5062245.30898204
"MA",2019-10-26,5062234.16407186
"MA",2019-10-27,5062223.01916168
"MA",2019-10-28,5062211.8742515
"MA",2019-10-29,5062200.72934132
"MA",2019-10-30,5062189.58443114
"MA",2019-10-31,5062178.43952096
"MA",2019-11-01,5062167.29461078
"MA",2019-11-02,5062156.1497006
"MA",2019-11-03,5062145.00479042
"MA",2019-11-04,5062133.85988024
"MA",2019-11-05,5062122.71497006
"MA",2019-11-06,5062111.57005988
"MA",2019-11-07,5062100.4251497
"MA",2019-11-08,5062089.28023952
"MA",2019-11-09,5062078.13532934
"MA",2019-11-10,5062066.99041916
"MA",2019-11-11,5062055.84550898
"MA",2019-11-12,5062044.7005988
"MA",2019-11-13,5062033.55568862
"MA",2019-11-14,5062022.41077844
"MA",2019-11-15,5062011.26586826
"MA",2019-11-16,5062000.12095808
"MA",2019-11-17,5061988.9760479
"MA",2019-11-18,5061977.83113772
"MA",2019-11-19,5061966.68622754
"MA",2019-11-20,5061955.54131737
"MA",2019-11-21,5061944.39640719
"MA",2019-11-22,5061933.25149701
"MA",2019-11-23,5061922.10658683
"MA",2019-11-24,5061910.96167665
"MA",2019-11-25,5061899.81676647
"MA",2019-11-26,5061888.67185629
"MA",2019-11-27,5061877.52694611
"MA",2019-11-28,5061866.38203593
"MA",2019-11-29,5061855.23712575
"MA",2019-11-30,5061844.09221557
"MA",2019-12-01,5061832.94730539
"MA",2019-12-02,5061821.80239521
"MA",2019-12-03,5061810.65748503
"MA",2019-12-04,5061799.51257485
"MA",2019-12-05,5061788.36766467
"MA",2019-12-06,5061777.22275449
"MA",2019-12-07,5061766.07784431
"MA",2019-12-08,5061754.93293413
"MA",2019-12-09,5061743.78802395
"MA",2019-12-10,5061732.64311377
"MA",2019-12-11,5061721.49820359
"MA",2019-12-12,5061710.35329341
"MA",2019-12-13,5061699.20838323
"MA",2019-12-14,5061688.06347305
"MA",2019-12-15,5061676.91856287
"MA",2019-12-16,5061665.77365269
"MA",2019-12-17,5061654.62874251
"MA",2019-12-18,5061643.48383234
"MA",2019-12-19,5061632.33892216
"MA",2019-12-20,5061621.19401198
"MA",2019-12-21,5061610.0491018
"MA",2019-12-22,5061598.90419162
"MA",2019-12-23,5061587.75928144
"MA",2019-12-24,5061576.61437126
"MA",2019-12-25,5061565.46946108
"MA",2019-12-26,5061554.3245509
"MA",2019-12-27,5061543.17964072
"MA",2019-12-28,5061532.03473054
"MA",2019-12-29,5061520.88982036
"MA",2019-12-30,5061509.74491018
"MA",2019-12-31,5061498.6
"MD",2016-02-08,4060250.60302267
"MD",2016-02-09,4060459.84156171
"MD",2016-02-10,4060669.08010076
"MD",2016-02-11,4060878.3186398
"MD",2016-02-12,4061087.55717884
"MD",2016-02-13,4061296.79571788
"MD",2016-02-14,4061506.03425693
"MD",2016-02-15,4061715.27279597
"MD",2016-02-16,4061924.51133501
"MD",2016-02-17,4062133.74987406
"MD",2016-02-18,4062342.9884131
"MD",2016-02-19,4062552.22695214
"MD",2016-02-20,4062761.46549118
"MD",2016-02-21,4062970.70403023
"MD",2016-02-22,4063179.94256927
"MD",2016-02-23,4063389.18110831
"MD",2016-02-24,4063598.41964736
"MD",2016-02-25,4063807.6581864
"MD",2016-02-26,4064016.89672544
"MD",2016-02-27,4064226.13526448
"MD",2016-02-28,4064435.37380353
"MD",2016-02-29,4064644.61234257
"MD",2016-03-01,4064853.85088161
"MD",2016-03-02,4065063.08942065
"MD",2016-03-03,4065272.3279597
"MD",2016-03-04,4065481.56649874
"MD",2016-03-05,4065690.80503778
"MD",2016-03-06,4065900.04357683
"MD",2016-03-07,4066109.28211587
"MD",2016-03-08,4066318.52065491
"MD",2016-03-09,4066527.75919395
"MD",2016-03-10,4066736.997733
"MD",2016-03-11,4066946.23627204
"MD",2016-03-12,4067155.47481108
"MD",2016-03-13,4067364.71335013
"MD",2016-03-14,4067573.95188917
"MD",2016-03-15,4067783.19042821
"MD",2016-03-16,4067992.42896725
"MD",2016-03-17,4068201.6675063
"MD",2016-03-18,4068410.90604534
"MD",2016-03-19,4068620.14458438
"MD",2016-03-20,4068829.38312343
"MD",2016-03-21,4069038.62166247
"MD",2016-03-22,4069247.86020151
"MD",2016-03-23,4069457.09874055
"MD",2016-03-24,4069666.3372796
"MD",2016-03-25,4069875.57581864
"MD",2016-03-26,4070084.81435768
"MD",2016-03-27,4070294.05289673
"MD",2016-03-28,4070503.29143577
"MD",2016-03-29,4070712.52997481
"MD",2016-03-30,4070921.76851385
"MD",2016-03-31,4071131.0070529
"MD",2016-04-01,4071340.24559194
"MD",2016-04-02,4071549.48413098
"MD",2016-04-03,4071758.72267003
"MD",2016-04-04,4071967.96120907
"MD",2016-04-05,4072177.19974811
"MD",2016-04-06,4072386.43828715
"MD",2016-04-07,4072595.6768262
"MD",2016-04-08,4072804.91536524
"MD",2016-04-09,4073014.15390428
"MD",2016-04-10,4073223.39244332
"MD",2016-04-11,4073432.63098237
"MD",2016-04-12,4073641.86952141
"MD",2016-04-13,4073851.10806045
"MD",2016-04-14,4074060.3465995
"MD",2016-04-15,4074269.58513854
"MD",2016-04-16,4074478.82367758
"MD",2016-04-17,4074688.06221662
"MD",2016-04-18,4074897.30075567
"MD",2016-04-19,4075106.53929471
"MD",2016-04-20,4075315.77783375
"MD",2016-04-21,4075525.0163728
"MD",2016-04-22,4075734.25491184
"MD",2016-04-23,4075943.49345088
"MD",2016-04-24,4076152.73198992
"MD",2016-04-25,4076361.97052897
"MD",2016-04-26,4076571.20906801
"MD",2016-04-27,4076780.44760705
"MD",2016-04-28,4076989.6861461
"MD",2016-04-29,4077198.92468514
"MD",2016-04-30,4077408.16322418
"MD",2016-05-01,4077617.40176322
"MD",2016-05-02,4077826.64030227
"MD",2016-05-03,4078035.87884131
"MD",2016-05-04,4078245.11738035
"MD",2016-05-05,4078454.3559194
"MD",2016-05-06,4078663.59445844
"MD",2016-05-07,4078872.83299748
"MD",2016-05-08,4079082.07153652
"MD",2016-05-09,4079291.31007557
"MD",2016-05-10,4079500.54861461
"MD",2016-05-11,4079709.78715365
"MD",2016-05-12,4079919.0256927
"MD",2016-05-13,4080128.26423174
"MD",2016-05-14,4080337.50277078
"MD",2016-05-15,4080546.74130982
"MD",2016-05-16,4080755.97984887
"MD",2016-05-17,4080965.21838791
"MD",2016-05-18,4081174.45692695
"MD",2016-05-19,4081383.69546599
"MD",2016-05-20,4081592.93400504
"MD",2016-05-21,4081802.17254408
"MD",2016-05-22,4082011.41108312
"MD",2016-05-23,4082220.64962217
"MD",2016-05-24,4082429.88816121
"MD",2016-05-25,4082639.12670025
"MD",2016-05-26,4082848.36523929
"MD",2016-05-27,4083057.60377834
"MD",2016-05-28,4083266.84231738
"MD",2016-05-29,4083476.08085642
"MD",2016-05-30,4083685.31939547
"MD",2016-05-31,4083894.55793451
"MD",2016-06-01,4084103.79647355
"MD",2016-06-02,4084313.03501259
"MD",2016-06-03,4084522.27355164
"MD",2016-06-04,4084731.51209068
"MD",2016-06-05,4084940.75062972
"MD",2016-06-06,4085149.98916877
"MD",2016-06-07,4085359.22770781
"MD",2016-06-08,4085568.46624685
"MD",2016-06-09,4085777.70478589
"MD",2016-06-10,4085986.94332494
"MD",2016-06-11,4086196.18186398
"MD",2016-06-12,4086405.42040302
"MD",2016-06-13,4086614.65894207
"MD",2016-06-14,4086823.89748111
"MD",2016-06-15,4087033.13602015
"MD",2016-06-16,4087242.37455919
"MD",2016-06-17,4087451.61309824
"MD",2016-06-18,4087660.85163728
"MD",2016-06-19,4087870.09017632
"MD",2016-06-20,4088079.32871536
"MD",2016-06-21,4088288.56725441
"MD",2016-06-22,4088497.80579345
"MD",2016-06-23,4088707.04433249
"MD",2016-06-24,4088916.28287154
"MD",2016-06-25,4089125.52141058
"MD",2016-06-26,4089334.75994962
"MD",2016-06-27,4089543.99848867
"MD",2016-06-28,4089753.23702771
"MD",2016-06-29,4089962.47556675
"MD",2016-06-30,4090171.71410579
"MD",2016-07-01,4090380.95264484
"MD",2016-07-02,4090590.19118388
"MD",2016-07-03,4090799.42972292
"MD",2016-07-04,4091008.66826196
"MD",2016-07-05,4091217.90680101
"MD",2016-07-06,4091427.14534005
"MD",2016-07-07,4091636.38387909
"MD",2016-07-08,4091845.62241814
"MD",2016-07-09,4092054.86095718
"MD",2016-07-10,4092264.09949622
"MD",2016-07-11,4092473.33803526
"MD",2016-07-12,4092682.57657431
"MD",2016-07-13,4092891.81511335
"MD",2016-07-14,4093101.05365239
"MD",2016-07-15,4093310.29219144
"MD",2016-07-16,4093519.53073048
"MD",2016-07-17,4093728.76926952
"MD",2016-07-18,4093938.00780856
"MD",2016-07-19,4094147.24634761
"MD",2016-07-20,4094356.48488665
"MD",2016-07-21,4094565.72342569
"MD",2016-07-22,4094774.96196474
"MD",2016-07-23,4094984.20050378
"MD",2016-07-24,4095193.43904282
"MD",2016-07-25,4095402.67758186
"MD",2016-07-26,4095611.91612091
"MD",2016-07-27,4095821.15465995
"MD",2016-07-28,4096030.39319899
"MD",2016-07-29,4096239.63173804
"MD",2016-07-30,4096448.87027708
"MD",2016-07-31,4096658.10881612
"MD",2016-08-01,4096867.34735516
"MD",2016-08-02,4097076.58589421
"MD",2016-08-03,4097285.82443325
"MD",2016-08-04,4097495.06297229
"MD",2016-08-05,4097704.30151133
"MD",2016-08-06,4097913.54005038
"MD",2016-08-07,4098122.77858942
"MD",2016-08-08,4098332.01712846
"MD",2016-08-09,4098541.25566751
"MD",2016-08-10,4098750.49420655
"MD",2016-08-11,4098959.73274559
"MD",2016-08-12,4099168.97128463
"MD",2016-08-13,4099378.20982368
"MD",2016-08-14,4099587.44836272
"MD",2016-08-15,4099796.68690176
"MD",2016-08-16,4100005.92544081
"MD",2016-08-17,4100215.16397985
"MD",2016-08-18,4100424.40251889
"MD",2016-08-19,4100633.64105793
"MD",2016-08-20,4100842.87959698
"MD",2016-08-21,4101052.11813602
"MD",2016-08-22,4101261.35667506
"MD",2016-08-23,4101470.59521411
"MD",2016-08-24,4101679.83375315
"MD",2016-08-25,4101889.07229219
"MD",2016-08-26,4102098.31083123
"MD",2016-08-27,4102307.54937028
"MD",2016-08-28,4102516.78790932
"MD",2016-08-29,4102726.02644836
"MD",2016-08-30,4102935.26498741
"MD",2016-08-31,4103144.50352645
"MD",2016-09-01,4103353.74206549
"MD",2016-09-02,4103562.98060453
"MD",2016-09-03,4103772.21914358
"MD",2016-09-04,4103981.45768262
"MD",2016-09-05,4104190.69622166
"MD",2016-09-06,4104399.93476071
"MD",2016-09-07,4104609.17329975
"MD",2016-09-08,4104818.41183879
"MD",2016-09-09,4105027.65037783
"MD",2016-09-10,4105236.88891688
"MD",2016-09-11,4105446.12745592
"MD",2016-09-12,4105655.36599496
"MD",2016-09-13,4105864.604534
"MD",2016-09-14,4106073.84307305
"MD",2016-09-15,4106283.08161209
"MD",2016-09-16,4106492.32015113
"MD",2016-09-17,4106701.55869018
"MD",2016-09-18,4106910.79722922
"MD",2016-09-19,4107120.03576826
"MD",2016-09-20,4107329.2743073
"MD",2016-09-21,4107538.51284635
"MD",2016-09-22,4107747.75138539
"MD",2016-09-23,4107956.98992443
"MD",2016-09-24,4108166.22846348
"MD",2016-09-25,4108375.46700252
"MD",2016-09-26,4108584.70554156
"MD",2016-09-27,4108793.9440806
"MD",2016-09-28,4109003.18261965
"MD",2016-09-29,4109212.42115869
"MD",2016-09-30,4109421.65969773
"MD",2016-10-01,4109630.89823678
"MD",2016-10-02,4109840.13677582
"MD",2016-10-03,4110049.37531486
"MD",2016-10-04,4110258.6138539
"MD",2016-10-05,4110467.85239295
"MD",2016-10-06,4110677.09093199
"MD",2016-10-07,4110886.32947103
"MD",2016-10-08,4111095.56801008
"MD",2016-10-09,4111304.80654912
"MD",2016-10-10,4111514.04508816
"MD",2016-10-11,4111723.2836272
"MD",2016-10-12,4111932.52216625
"MD",2016-10-13,4112141.76070529
"MD",2016-10-14,4112350.99924433
"MD",2016-10-15,4112560.23778338
"MD",2016-10-16,4112769.47632242
"MD",2016-10-17,4112978.71486146
"MD",2016-10-18,4113187.9534005
"MD",2016-10-19,4113397.19193955
"MD",2016-10-20,4113606.43047859
"MD",2016-10-21,4113815.66901763
"MD",2016-10-22,4114024.90755667
"MD",2016-10-23,4114234.14609572
"MD",2016-10-24,4114443.38463476
"MD",2016-10-25,4114652.6231738
"MD",2016-10-26,4114861.86171285
"MD",2016-10-27,4115071.10025189
"MD",2016-10-28,4115280.33879093
"MD",2016-10-29,4115489.57732997
"MD",2016-10-30,4115698.81586902
"MD",2016-10-31,4115908.05440806
"MD",2016-11-01,4116117.2929471
"MD",2016-11-02,4116326.53148615
"MD",2016-11-03,4116535.77002519
"MD",2016-11-04,4116745.00856423
"MD",2016-11-05,4116954.24710327
"MD",2016-11-06,4117163.48564232
"MD",2016-11-07,4117372.72418136
"MD",2016-11-08,4117581.9627204
"MD",2016-11-09,4117791.20125945
"MD",2016-11-10,4118000.43979849
"MD",2016-11-11,4118209.67833753
"MD",2016-11-12,4118418.91687657
"MD",2016-11-13,4118628.15541562
"MD",2016-11-14,4118837.39395466
"MD",2016-11-15,4119046.6324937
"MD",2016-11-16,4119255.87103275
"MD",2016-11-17,4119465.10957179
"MD",2016-11-18,4119674.34811083
"MD",2016-11-19,4119883.58664987
"MD",2016-11-20,4120092.82518892
"MD",2016-11-21,4120302.06372796
"MD",2016-11-22,4120511.302267
"MD",2016-11-23,4120720.54080605
"MD",2016-11-24,4120929.77934509
"MD",2016-11-25,4121139.01788413
"MD",2016-11-26,4121348.25642317
"MD",2016-11-27,4121557.49496222
"MD",2016-11-28,4121766.73350126
"MD",2016-11-29,4121975.9720403
"MD",2016-11-30,4122185.21057935
"MD",2016-12-01,4122394.44911839
"MD",2016-12-02,4122603.68765743
"MD",2016-12-03,4122812.92619647
"MD",2016-12-04,4123022.16473552
"MD",2016-12-05,4123231.40327456
"MD",2016-12-06,4123440.6418136
"MD",2016-12-07,4123649.88035264
"MD",2016-12-08,4123859.11889169
"MD",2016-12-09,4124068.35743073
"MD",2016-12-10,4124277.59596977
"MD",2016-12-11,4124486.83450882
"MD",2016-12-12,4124696.07304786
"MD",2016-12-13,4124905.3115869
"MD",2016-12-14,4125114.55012594
"MD",2016-12-15,4125323.78866499
"MD",2016-12-16,4125533.02720403
"MD",2016-12-17,4125742.26574307
"MD",2016-12-18,4125951.50428212
"MD",2016-12-19,4126160.74282116
"MD",2016-12-20,4126369.9813602
"MD",2016-12-21,4126579.21989924
"MD",2016-12-22,4126788.45843829
"MD",2016-12-23,4126997.69697733
"MD",2016-12-24,4127206.93551637
"MD",2016-12-25,4127416.17405542
"MD",2016-12-26,4127625.41259446
"MD",2016-12-27,4127834.6511335
"MD",2016-12-28,4128043.88967254
"MD",2016-12-29,4128253.12821159
"MD",2016-12-30,4128462.36675063
"MD",2016-12-31,4128671.60528967
"MD",2017-01-01,4128880.84382872
"MD",2017-01-02,4129090.08236776
"MD",2017-01-03,4129299.3209068
"MD",2017-01-04,4129508.55944584
"MD",2017-01-05,4129717.79798489
"MD",2017-01-06,4129927.03652393
"MD",2017-01-07,4130136.27506297
"MD",2017-01-08,4130345.51360202
"MD",2017-01-09,4130554.75214106
"MD",2017-01-10,4130763.9906801
"MD",2017-01-11,4130973.22921914
"MD",2017-01-12,4131182.46775819
"MD",2017-01-13,4131391.70629723
"MD",2017-01-14,4131600.94483627
"MD",2017-01-15,4131810.18337531
"MD",2017-01-16,4132019.42191436
"MD",2017-01-17,4132228.6604534
"MD",2017-01-18,4132437.89899244
"MD",2017-01-19,4132647.13753149
"MD",2017-01-20,4132856.37607053
"MD",2017-01-21,4133065.61460957
"MD",2017-01-22,4133274.85314861
"MD",2017-01-23,4133484.09168766
"MD",2017-01-24,4133693.3302267
"MD",2017-01-25,4133902.56876574
"MD",2017-01-26,4134111.80730479
"MD",2017-01-27,4134321.04584383
"MD",2017-01-28,4134530.28438287
"MD",2017-01-29,4134739.52292191
"MD",2017-01-30,4134948.76146096
"MD",2017-01-31,4135158
"MD",2017-02-01,4135302.27392739
"MD",2017-02-02,4135446.54785479
"MD",2017-02-03,4135590.82178218
"MD",2017-02-04,4135735.09570957
"MD",2017-02-05,4135879.36963696
"MD",2017-02-06,4136023.64356436
"MD",2017-02-07,4136167.91749175
"MD",2017-02-08,4136312.19141914
"MD",2017-02-09,4136456.46534653
"MD",2017-02-10,4136600.73927393
"MD",2017-02-11,4136745.01320132
"MD",2017-02-12,4136889.28712871
"MD",2017-02-13,4137033.56105611
"MD",2017-02-14,4137177.8349835
"MD",2017-02-15,4137322.10891089
"MD",2017-02-16,4137466.38283828
"MD",2017-02-17,4137610.65676568
"MD",2017-02-18,4137754.93069307
"MD",2017-02-19,4137899.20462046
"MD",2017-02-20,4138043.47854785
"MD",2017-02-21,4138187.75247525
"MD",2017-02-22,4138332.02640264
"MD",2017-02-23,4138476.30033003
"MD",2017-02-24,4138620.57425743
"MD",2017-02-25,4138764.84818482
"MD",2017-02-26,4138909.12211221
"MD",2017-02-27,4139053.3960396
"MD",2017-02-28,4139197.669967
"MD",2017-03-01,4139341.94389439
"MD",2017-03-02,4139486.21782178
