"State","Date","Urban_Mileage"
"MD",2018-01-26,42787.6828879056
"MD",2018-01-27,42787.767979351
"MD",2018-01-28,42787.8530707965
"MD",2018-01-29,42787.9381622419
"MD",2018-01-30,42788.0232536873
"MD",2018-01-31,42788.1083451327
"MD",2018-02-01,42788.1934365782
"MD",2018-02-02,42788.2785280236
"MD",2018-02-03,42788.363619469
"MD",2018-02-04,42788.4487109145
"MD",2018-02-05,42788.5338023599
"MD",2018-02-06,42788.6188938053
"MD",2018-02-07,42788.7039852507
"MD",2018-02-08,42788.7890766962
"MD",2018-02-09,42788.8741681416
"MD",2018-02-10,42788.959259587
"MD",2018-02-11,42789.0443510324
"MD",2018-02-12,42789.1294424779
"MD",2018-02-13,42789.2145339233
"MD",2018-02-14,42789.2996253687
"MD",2018-02-15,42789.3847168142
"MD",2018-02-16,42789.4698082596
"MD",2018-02-17,42789.554899705
"MD",2018-02-18,42789.6399911504
"MD",2018-02-19,42789.7250825959
"MD",2018-02-20,42789.8101740413
"MD",2018-02-21,42789.8952654867
"MD",2018-02-22,42789.9803569322
"MD",2018-02-23,42790.0654483776
"MD",2018-02-24,42790.150539823
"MD",2018-02-25,42790.2356312684
"MD",2018-02-26,42790.3207227139
"MD",2018-02-27,42790.4058141593
"MD",2018-02-28,42790.4909056047
"MD",2018-03-01,42790.5759970501
"MD",2018-03-02,42790.6610884956
"MD",2018-03-03,42790.746179941
"MD",2018-03-04,42790.8312713864
"MD",2018-03-05,42790.9163628319
"MD",2018-03-06,42791.0014542773
"MD",2018-03-07,42791.0865457227
"MD",2018-03-08,42791.1716371681
"MD",2018-03-09,42791.2567286136
"MD",2018-03-10,42791.341820059
"MD",2018-03-11,42791.4269115044
"MD",2018-03-12,42791.5120029499
"MD",2018-03-13,42791.5970943953
"MD",2018-03-14,42791.6821858407
"MD",2018-03-15,42791.7672772861
"MD",2018-03-16,42791.8523687316
"MD",2018-03-17,42791.937460177
"MD",2018-03-18,42792.0225516224
"MD",2018-03-19,42792.1076430678
"MD",2018-03-20,42792.1927345133
"MD",2018-03-21,42792.2778259587
"MD",2018-03-22,42792.3629174041
"MD",2018-03-23,42792.4480088496
"MD",2018-03-24,42792.533100295
"MD",2018-03-25,42792.6181917404
"MD",2018-03-26,42792.7032831858
"MD",2018-03-27,42792.7883746313
"MD",2018-03-28,42792.8734660767
"MD",2018-03-29,42792.9585575221
"MD",2018-03-30,42793.0436489675
"MD",2018-03-31,42793.128740413
"MD",2018-04-01,42793.2138318584
"MD",2018-04-02,42793.2989233038
"MD",2018-04-03,42793.3840147493
"MD",2018-04-04,42793.4691061947
"MD",2018-04-05,42793.5541976401
"MD",2018-04-06,42793.6392890855
"MD",2018-04-07,42793.724380531
"MD",2018-04-08,42793.8094719764
"MD",2018-04-09,42793.8945634218
"MD",2018-04-10,42793.9796548673
"MD",2018-04-11,42794.0647463127
"MD",2018-04-12,42794.1498377581
"MD",2018-04-13,42794.2349292035
"MD",2018-04-14,42794.320020649
"MD",2018-04-15,42794.4051120944
"MD",2018-04-16,42794.4902035398
"MD",2018-04-17,42794.5752949852
"MD",2018-04-18,42794.6603864307
"MD",2018-04-19,42794.7454778761
"MD",2018-04-20,42794.8305693215
"MD",2018-04-21,42794.915660767
"MD",2018-04-22,42795.0007522124
"MD",2018-04-23,42795.0858436578
"MD",2018-04-24,42795.1709351032
"MD",2018-04-25,42795.2560265487
"MD",2018-04-26,42795.3411179941
"MD",2018-04-27,42795.4262094395
"MD",2018-04-28,42795.511300885
"MD",2018-04-29,42795.5963923304
"MD",2018-04-30,42795.6814837758
"MD",2018-05-01,42795.7665752212
"MD",2018-05-02,42795.8516666667
"MD",2018-05-03,42795.9367581121
"MD",2018-05-04,42796.0218495575
"MD",2018-05-05,42796.1069410029
"MD",2018-05-06,42796.1920324484
"MD",2018-05-07,42796.2771238938
"MD",2018-05-08,42796.3622153392
"MD",2018-05-09,42796.4473067847
"MD",2018-05-10,42796.5323982301
"MD",2018-05-11,42796.6174896755
"MD",2018-05-12,42796.7025811209
"MD",2018-05-13,42796.7876725664
"MD",2018-05-14,42796.8727640118
"MD",2018-05-15,42796.9578554572
"MD",2018-05-16,42797.0429469026
"MD",2018-05-17,42797.1280383481
"MD",2018-05-18,42797.2131297935
"MD",2018-05-19,42797.2982212389
"MD",2018-05-20,42797.3833126844
"MD",2018-05-21,42797.4684041298
"MD",2018-05-22,42797.5534955752
"MD",2018-05-23,42797.6385870206
"MD",2018-05-24,42797.7236784661
"MD",2018-05-25,42797.8087699115
"MD",2018-05-26,42797.8938613569
"MD",2018-05-27,42797.9789528024
"MD",2018-05-28,42798.0640442478
"MD",2018-05-29,42798.1491356932
"MD",2018-05-30,42798.2342271386
"MD",2018-05-31,42798.3193185841
"MD",2018-06-01,42798.4044100295
"MD",2018-06-02,42798.4895014749
"MD",2018-06-03,42798.5745929204
"MD",2018-06-04,42798.6596843658
"MD",2018-06-05,42798.7447758112
"MD",2018-06-06,42798.8298672566
"MD",2018-06-07,42798.9149587021
"MD",2018-06-08,42799.0000501475
"MD",2018-06-09,42799.0851415929
"MD",2018-06-10,42799.1702330383
"MD",2018-06-11,42799.2553244838
"MD",2018-06-12,42799.3404159292
"MD",2018-06-13,42799.4255073746
"MD",2018-06-14,42799.5105988201
"MD",2018-06-15,42799.5956902655
"MD",2018-06-16,42799.6807817109
"MD",2018-06-17,42799.7658731563
"MD",2018-06-18,42799.8509646018
"MD",2018-06-19,42799.9360560472
"MD",2018-06-20,42800.0211474926
"MD",2018-06-21,42800.1062389381
"MD",2018-06-22,42800.1913303835
"MD",2018-06-23,42800.2764218289
"MD",2018-06-24,42800.3615132743
"MD",2018-06-25,42800.4466047198
"MD",2018-06-26,42800.5316961652
"MD",2018-06-27,42800.6167876106
"MD",2018-06-28,42800.701879056
"MD",2018-06-29,42800.7869705015
"MD",2018-06-30,42800.8720619469
"MD",2018-07-01,42800.9571533923
"MD",2018-07-02,42801.0422448378
"MD",2018-07-03,42801.1273362832
"MD",2018-07-04,42801.2124277286
"MD",2018-07-05,42801.297519174
"MD",2018-07-06,42801.3826106195
"MD",2018-07-07,42801.4677020649
"MD",2018-07-08,42801.5527935103
"MD",2018-07-09,42801.6378849558
"MD",2018-07-10,42801.7229764012
"MD",2018-07-11,42801.8080678466
"MD",2018-07-12,42801.893159292
"MD",2018-07-13,42801.9782507375
"MD",2018-07-14,42802.0633421829
"MD",2018-07-15,42802.1484336283
"MD",2018-07-16,42802.2335250737
"MD",2018-07-17,42802.3186165192
"MD",2018-07-18,42802.4037079646
"MD",2018-07-19,42802.48879941
"MD",2018-07-20,42802.5738908555
"MD",2018-07-21,42802.6589823009
"MD",2018-07-22,42802.7440737463
"MD",2018-07-23,42802.8291651917
"MD",2018-07-24,42802.9142566372
"MD",2018-07-25,42802.9993480826
"MD",2018-07-26,42803.084439528
"MD",2018-07-27,42803.1695309734
"MD",2018-07-28,42803.2546224189
"MD",2018-07-29,42803.3397138643
"MD",2018-07-30,42803.4248053097
"MD",2018-07-31,42803.5098967552
"MD",2018-08-01,42803.5949882006
"MD",2018-08-02,42803.680079646
"MD",2018-08-03,42803.7651710914
"MD",2018-08-04,42803.8502625369
"MD",2018-08-05,42803.9353539823
"MD",2018-08-06,42804.0204454277
"MD",2018-08-07,42804.1055368732
"MD",2018-08-08,42804.1906283186
"MD",2018-08-09,42804.275719764
"MD",2018-08-10,42804.3608112094
"MD",2018-08-11,42804.4459026549
"MD",2018-08-12,42804.5309941003
"MD",2018-08-13,42804.6160855457
"MD",2018-08-14,42804.7011769911
"MD",2018-08-15,42804.7862684366
"MD",2018-08-16,42804.871359882
"MD",2018-08-17,42804.9564513274
"MD",2018-08-18,42805.0415427729
"MD",2018-08-19,42805.1266342183
"MD",2018-08-20,42805.2117256637
"MD",2018-08-21,42805.2968171091
"MD",2018-08-22,42805.3819085546
"MD",2018-08-23,42805.467
"MD",2018-08-24,42805.8168629032
"MD",2018-08-25,42806.1667258064
"MD",2018-08-26,42806.5165887097
"MD",2018-08-27,42806.8664516129
"MD",2018-08-28,42807.2163145161
"MD",2018-08-29,42807.5661774194
"MD",2018-08-30,42807.9160403226
"MD",2018-08-31,42808.2659032258
"MD",2018-09-01,42808.615766129
"MD",2018-09-02,42808.9656290323
"MD",2018-09-03,42809.3154919355
"MD",2018-09-04,42809.6653548387
"MD",2018-09-05,42810.0152177419
"MD",2018-09-06,42810.3650806452
"MD",2018-09-07,42810.7149435484
"MD",2018-09-08,42811.0648064516
"MD",2018-09-09,42811.4146693548
"MD",2018-09-10,42811.7645322581
"MD",2018-09-11,42812.1143951613
"MD",2018-09-12,42812.4642580645
"MD",2018-09-13,42812.8141209677
"MD",2018-09-14,42813.163983871
"MD",2018-09-15,42813.5138467742
"MD",2018-09-16,42813.8637096774
"MD",2018-09-17,42814.2135725806
"MD",2018-09-18,42814.5634354839
"MD",2018-09-19,42814.9132983871
"MD",2018-09-20,42815.2631612903
"MD",2018-09-21,42815.6130241935
"MD",2018-09-22,42815.9628870968
"MD",2018-09-23,42816.31275
"MD",2018-09-24,42816.6626129032
"MD",2018-09-25,42817.0124758064
"MD",2018-09-26,42817.3623387097
"MD",2018-09-27,42817.7122016129
"MD",2018-09-28,42818.0620645161
"MD",2018-09-29,42818.4119274194
"MD",2018-09-30,42818.7617903226
"MD",2018-10-01,42819.1116532258
"MD",2018-10-02,42819.461516129
"MD",2018-10-03,42819.8113790323
"MD",2018-10-04,42820.1612419355
"MD",2018-10-05,42820.5111048387
"MD",2018-10-06,42820.8609677419
"MD",2018-10-07,42821.2108306452
"MD",2018-10-08,42821.5606935484
"MD",2018-10-09,42821.9105564516
"MD",2018-10-10,42822.2604193548
"MD",2018-10-11,42822.6102822581
"MD",2018-10-12,42822.9601451613
"MD",2018-10-13,42823.3100080645
"MD",2018-10-14,42823.6598709677
"MD",2018-10-15,42824.009733871
"MD",2018-10-16,42824.3595967742
"MD",2018-10-17,42824.7094596774
"MD",2018-10-18,42825.0593225806
"MD",2018-10-19,42825.4091854839
"MD",2018-10-20,42825.7590483871
"MD",2018-10-21,42826.1089112903
"MD",2018-10-22,42826.4587741935
"MD",2018-10-23,42826.8086370968
"MD",2018-10-24,42827.1585
"MD",2018-10-25,42827.5083629032
"MD",2018-10-26,42827.8582258064
"MD",2018-10-27,42828.2080887097
"MD",2018-10-28,42828.5579516129
"MD",2018-10-29,42828.9078145161
"MD",2018-10-30,42829.2576774194
"MD",2018-10-31,42829.6075403226
"MD",2018-11-01,42829.9574032258
"MD",2018-11-02,42830.307266129
"MD",2018-11-03,42830.6571290323
"MD",2018-11-04,42831.0069919355
"MD",2018-11-05,42831.3568548387
"MD",2018-11-06,42831.7067177419
"MD",2018-11-07,42832.0565806452
"MD",2018-11-08,42832.4064435484
"MD",2018-11-09,42832.7563064516
"MD",2018-11-10,42833.1061693548
"MD",2018-11-11,42833.4560322581
"MD",2018-11-12,42833.8058951613
"MD",2018-11-13,42834.1557580645
"MD",2018-11-14,42834.5056209677
"MD",2018-11-15,42834.855483871
"MD",2018-11-16,42835.2053467742
"MD",2018-11-17,42835.5552096774
"MD",2018-11-18,42835.9050725806
"MD",2018-11-19,42836.2549354839
"MD",2018-11-20,42836.6047983871
"MD",2018-11-21,42836.9546612903
"MD",2018-11-22,42837.3045241935
"MD",2018-11-23,42837.6543870968
"MD",2018-11-24,42838.00425
"MD",2018-11-25,42838.3541129032
"MD",2018-11-26,42838.7039758064
"MD",2018-11-27,42839.0538387097
"MD",2018-11-28,42839.4037016129
"MD",2018-11-29,42839.7535645161
"MD",2018-11-30,42840.1034274194
"MD",2018-12-01,42840.4532903226
"MD",2018-12-02,42840.8031532258
"MD",2018-12-03,42841.153016129
"MD",2018-12-04,42841.5028790323
"MD",2018-12-05,42841.8527419355
"MD",2018-12-06,42842.2026048387
"MD",2018-12-07,42842.5524677419
"MD",2018-12-08,42842.9023306452
"MD",2018-12-09,42843.2521935484
"MD",2018-12-10,42843.6020564516
"MD",2018-12-11,42843.9519193548
"MD",2018-12-12,42844.3017822581
"MD",2018-12-13,42844.6516451613
"MD",2018-12-14,42845.0015080645
"MD",2018-12-15,42845.3513709677
"MD",2018-12-16,42845.701233871
"MD",2018-12-17,42846.0510967742
"MD",2018-12-18,42846.4009596774
"MD",2018-12-19,42846.7508225806
"MD",2018-12-20,42847.1006854839
"MD",2018-12-21,42847.4505483871
"MD",2018-12-22,42847.8004112903
"MD",2018-12-23,42848.1502741935
"MD",2018-12-24,42848.5001370968
"MD",2018-12-25,42848.85
"MD",2018-12-26,42849.1998629032
"MD",2018-12-27,42849.5497258064
"MD",2018-12-28,42849.8995887097
"MD",2018-12-29,42850.2494516129
"MD",2018-12-30,42850.5993145161
"MD",2018-12-31,42850.9491774194
"MD",2019-01-01,42851.2990403226
"MD",2019-01-02,42851.6489032258
"MD",2019-01-03,42851.998766129
"MD",2019-01-04,42852.3486290323
"MD",2019-01-05,42852.6984919355
"MD",2019-01-06,42853.0483548387
"MD",2019-01-07,42853.3982177419
"MD",2019-01-08,42853.7480806452
"MD",2019-01-09,42854.0979435484
"MD",2019-01-10,42854.4478064516
"MD",2019-01-11,42854.7976693548
"MD",2019-01-12,42855.1475322581
"MD",2019-01-13,42855.4973951613
"MD",2019-01-14,42855.8472580645
"MD",2019-01-15,42856.1971209677
"MD",2019-01-16,42856.546983871
"MD",2019-01-17,42856.8968467742
"MD",2019-01-18,42857.2467096774
"MD",2019-01-19,42857.5965725806
"MD",2019-01-20,42857.9464354839
"MD",2019-01-21,42858.2962983871
"MD",2019-01-22,42858.6461612903
"MD",2019-01-23,42858.9960241935
"MD",2019-01-24,42859.3458870968
"MD",2019-01-25,42859.69575
"MD",2019-01-26,42860.0456129032
"MD",2019-01-27,42860.3954758065
"MD",2019-01-28,42860.7453387097
"MD",2019-01-29,42861.0952016129
"MD",2019-01-30,42861.4450645161
"MD",2019-01-31,42861.7949274194
"MD",2019-02-01,42862.1447903226
"MD",2019-02-02,42862.4946532258
"MD",2019-02-03,42862.844516129
"MD",2019-02-04,42863.1943790323
"MD",2019-02-05,42863.5442419355
"MD",2019-02-06,42863.8941048387
"MD",2019-02-07,42864.2439677419
"MD",2019-02-08,42864.5938306452
"MD",2019-02-09,42864.9436935484
"MD",2019-02-10,42865.2935564516
"MD",2019-02-11,42865.6434193548
"MD",2019-02-12,42865.9932822581
"MD",2019-02-13,42866.3431451613
"MD",2019-02-14,42866.6930080645
"MD",2019-02-15,42867.0428709677
"MD",2019-02-16,42867.392733871
"MD",2019-02-17,42867.7425967742
"MD",2019-02-18,42868.0924596774
"MD",2019-02-19,42868.4423225806
"MD",2019-02-20,42868.7921854839
"MD",2019-02-21,42869.1420483871
"MD",2019-02-22,42869.4919112903
"MD",2019-02-23,42869.8417741935
"MD",2019-02-24,42870.1916370968
"MD",2019-02-25,42870.5415
"MD",2019-02-26,42870.8913629032
"MD",2019-02-27,42871.2412258065
"MD",2019-02-28,42871.5910887097
"MD",2019-03-01,42871.9409516129
"MD",2019-03-02,42872.2908145161
"MD",2019-03-03,42872.6406774194
"MD",2019-03-04,42872.9905403226
"MD",2019-03-05,42873.3404032258
"MD",2019-03-06,42873.690266129
"MD",2019-03-07,42874.0401290323
"MD",2019-03-08,42874.3899919355
"MD",2019-03-09,42874.7398548387
"MD",2019-03-10,42875.0897177419
"MD",2019-03-11,42875.4395806452
"MD",2019-03-12,42875.7894435484
"MD",2019-03-13,42876.1393064516
"MD",2019-03-14,42876.4891693548
"MD",2019-03-15,42876.8390322581
"MD",2019-03-16,42877.1888951613
"MD",2019-03-17,42877.5387580645
"MD",2019-03-18,42877.8886209677
"MD",2019-03-19,42878.238483871
"MD",2019-03-20,42878.5883467742
"MD",2019-03-21,42878.9382096774
"MD",2019-03-22,42879.2880725806
"MD",2019-03-23,42879.6379354839
"MD",2019-03-24,42879.9877983871
"MD",2019-03-25,42880.3376612903
"MD",2019-03-26,42880.6875241935
"MD",2019-03-27,42881.0373870968
"MD",2019-03-28,42881.38725
"MD",2019-03-29,42881.7371129032
"MD",2019-03-30,42882.0869758065
"MD",2019-03-31,42882.4368387097
"MD",2019-04-01,42882.7867016129
"MD",2019-04-02,42883.1365645161
"MD",2019-04-03,42883.4864274194
"MD",2019-04-04,42883.8362903226
"MD",2019-04-05,42884.1861532258
"MD",2019-04-06,42884.536016129
"MD",2019-04-07,42884.8858790323
"MD",2019-04-08,42885.2357419355
"MD",2019-04-09,42885.5856048387
"MD",2019-04-10,42885.9354677419
"MD",2019-04-11,42886.2853306452
"MD",2019-04-12,42886.6351935484
"MD",2019-04-13,42886.9850564516
"MD",2019-04-14,42887.3349193548
"MD",2019-04-15,42887.6847822581
"MD",2019-04-16,42888.0346451613
"MD",2019-04-17,42888.3845080645
"MD",2019-04-18,42888.7343709677
"MD",2019-04-19,42889.084233871
"MD",2019-04-20,42889.4340967742
"MD",2019-04-21,42889.7839596774
"MD",2019-04-22,42890.1338225806
"MD",2019-04-23,42890.4836854839
"MD",2019-04-24,42890.8335483871
"MD",2019-04-25,42891.1834112903
"MD",2019-04-26,42891.5332741935
"MD",2019-04-27,42891.8831370968
"MD",2019-04-28,42892.233
"MD",2019-04-29,42892.5828629032
"MD",2019-04-30,42892.9327258065
"MD",2019-05-01,42893.2825887097
"MD",2019-05-02,42893.6324516129
"MD",2019-05-03,42893.9823145161
"MD",2019-05-04,42894.3321774194
"MD",2019-05-05,42894.6820403226
"MD",2019-05-06,42895.0319032258
"MD",2019-05-07,42895.381766129
"MD",2019-05-08,42895.7316290323
"MD",2019-05-09,42896.0814919355
"MD",2019-05-10,42896.4313548387
"MD",2019-05-11,42896.7812177419
"MD",2019-05-12,42897.1310806452
"MD",2019-05-13,42897.4809435484
"MD",2019-05-14,42897.8308064516
"MD",2019-05-15,42898.1806693548
"MD",2019-05-16,42898.5305322581
"MD",2019-05-17,42898.8803951613
"MD",2019-05-18,42899.2302580645
"MD",2019-05-19,42899.5801209677
"MD",2019-05-20,42899.929983871
"MD",2019-05-21,42900.2798467742
"MD",2019-05-22,42900.6297096774
"MD",2019-05-23,42900.9795725806
"MD",2019-05-24,42901.3294354839
"MD",2019-05-25,42901.6792983871
"MD",2019-05-26,42902.0291612903
"MD",2019-05-27,42902.3790241935
"MD",2019-05-28,42902.7288870968
"MD",2019-05-29,42903.07875
"MD",2019-05-30,42903.4286129032
"MD",2019-05-31,42903.7784758065
"MD",2019-06-01,42904.1283387097
"MD",2019-06-02,42904.4782016129
"MD",2019-06-03,42904.8280645161
"MD",2019-06-04,42905.1779274194
"MD",2019-06-05,42905.5277903226
"MD",2019-06-06,42905.8776532258
"MD",2019-06-07,42906.227516129
"MD",2019-06-08,42906.5773790323
"MD",2019-06-09,42906.9272419355
"MD",2019-06-10,42907.2771048387
"MD",2019-06-11,42907.6269677419
"MD",2019-06-12,42907.9768306452
"MD",2019-06-13,42908.3266935484
"MD",2019-06-14,42908.6765564516
"MD",2019-06-15,42909.0264193548
"MD",2019-06-16,42909.3762822581
"MD",2019-06-17,42909.7261451613
"MD",2019-06-18,42910.0760080645
"MD",2019-06-19,42910.4258709677
"MD",2019-06-20,42910.775733871
"MD",2019-06-21,42911.1255967742
"MD",2019-06-22,42911.4754596774
"MD",2019-06-23,42911.8253225806
"MD",2019-06-24,42912.1751854839
"MD",2019-06-25,42912.5250483871
"MD",2019-06-26,42912.8749112903
"MD",2019-06-27,42913.2247741935
"MD",2019-06-28,42913.5746370968
"MD",2019-06-29,42913.9245
"MD",2019-06-30,42914.2743629032
"MD",2019-07-01,42914.6242258065
"MD",2019-07-02,42914.9740887097
"MD",2019-07-03,42915.3239516129
"MD",2019-07-04,42915.6738145161
"MD",2019-07-05,42916.0236774194
"MD",2019-07-06,42916.3735403226
"MD",2019-07-07,42916.7234032258
"MD",2019-07-08,42917.073266129
"MD",2019-07-09,42917.4231290323
"MD",2019-07-10,42917.7729919355
"MD",2019-07-11,42918.1228548387
"MD",2019-07-12,42918.4727177419
"MD",2019-07-13,42918.8225806452
"MD",2019-07-14,42919.1724435484
"MD",2019-07-15,42919.5223064516
"MD",2019-07-16,42919.8721693548
"MD",2019-07-17,42920.2220322581
"MD",2019-07-18,42920.5718951613
"MD",2019-07-19,42920.9217580645
"MD",2019-07-20,42921.2716209677
"MD",2019-07-21,42921.621483871
"MD",2019-07-22,42921.9713467742
"MD",2019-07-23,42922.3212096774
"MD",2019-07-24,42922.6710725806
"MD",2019-07-25,42923.0209354839
"MD",2019-07-26,42923.3707983871
"MD",2019-07-27,42923.7206612903
"MD",2019-07-28,42924.0705241936
"MD",2019-07-29,42924.4203870968
"MD",2019-07-30,42924.77025
"MD",2019-07-31,42925.1201129032
"MD",2019-08-01,42925.4699758065
"MD",2019-08-02,42925.8198387097
"MD",2019-08-03,42926.1697016129
"MD",2019-08-04,42926.5195645161
"MD",2019-08-05,42926.8694274194
"MD",2019-08-06,42927.2192903226
"MD",2019-08-07,42927.5691532258
"MD",2019-08-08,42927.919016129
"MD",2019-08-09,42928.2688790323
"MD",2019-08-10,42928.6187419355
"MD",2019-08-11,42928.9686048387
"MD",2019-08-12,42929.3184677419
"MD",2019-08-13,42929.6683306452
"MD",2019-08-14,42930.0181935484
"MD",2019-08-15,42930.3680564516
"MD",2019-08-16,42930.7179193548
"MD",2019-08-17,42931.0677822581
"MD",2019-08-18,42931.4176451613
"MD",2019-08-19,42931.7675080645
"MD",2019-08-20,42932.1173709677
"MD",2019-08-21,42932.467233871
"MD",2019-08-22,42932.8170967742
"MD",2019-08-23,42933.1669596774
"MD",2019-08-24,42933.5168225806
"MD",2019-08-25,42933.8666854839
"MD",2019-08-26,42934.2165483871
"MD",2019-08-27,42934.5664112903
"MD",2019-08-28,42934.9162741936
"MD",2019-08-29,42935.2661370968
"MD",2019-08-30,42935.616
"MD",2019-08-31,42935.9658629032
"MD",2019-09-01,42936.3157258065
"MD",2019-09-02,42936.6655887097
"MD",2019-09-03,42937.0154516129
"MD",2019-09-04,42937.3653145161
"MD",2019-09-05,42937.7151774194
"MD",2019-09-06,42938.0650403226
"MD",2019-09-07,42938.4149032258
"MD",2019-09-08,42938.764766129
